LHNo,filename,extension,size_bytes,size_human,width_px,height_px,megapixels,md5,sha256,Subject,Date,Tags,Description,url
75-0287,lh-75-0287.jpg,jpg,73807,72.1 KB,1116,1452,1.62,d486f6d88219dcd12d39fc0b0e4279f6,a57d9726aafc7b6919b577e1ade5d0a57b146462c1f6cd51fb0b12f35a2b4173,NULL,NULL,military uniform; portrait photograph; man; black and white; early 20th century,"A black and white portrait photograph of a man in military uniform with boots and belt standing against a horizontal-lined wooden building backdrop, appearing to be from the early 20th century.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0287.jpg
75-0288,lh-75-0288.jpg,jpg,142757,139.4 KB,1145,1445,1.65,5c838751e5cbd65b58d49c8422d0ed04,4e986f1de57d38fd54b498b64f211f90aa73a3c9c0c0d3521b1b31ca42a438fa,NULL,NULL,portrait photograph; military uniform; world war i era; man; black and white photograph,"A black and white portrait photograph of a young man wearing a World War I-era military uniform with visible buttons and insignia, featuring a distinctive slicked-back hairstyle typical of the 1910s-1920s period.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0288.jpg
75-0289,lh-75-0289.jpg,jpg,148703,145.2 KB,1146,1446,1.66,2b9012e58591746bdc94df215eecd338,6e9f1257236110335e1e04f2de4dc185d3fda614466c3f5190c842efa2319fc0,NULL,NULL,portrait; man; military uniform; black and white photograph; early 20th century,"A black and white portrait photograph of a man wearing a military uniform with buttons and insignia, shown in profile against a plain background with a decorative circular border.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0289.jpg
75-0290,lh-75-0290.jpg,jpg,122784,119.9 KB,1440,1158,1.67,8fb560092afd9c00c7032ffbd23ed084,dc36aad090d3e570e328bc9cd9d4ecdf49ff91545bd97465bcee76581d3e5344,"Leo Glen Brown, Donald Tracy Craver",1918,military uniform; world war i; portrait photograph; soldiers; 1918,"A 1918 black and white photograph showing two images of military personnel identified as Leo Glen Brown and Donald Tracy Craver, with the left image depicting a full-length portrait of a soldier in uniform standing against a wooden building, and the right image showing a close-up portrait headshot numbered ""4"" of a soldier in military attire.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0290.jpg
75-0291,lh-75-0291.jpg,jpg,139658,136.4 KB,1452,1092,1.59,1dc429cb8caf27035a89a74df0d77201,6a149335f09c56e20d476db99e79d4a9a344743204a780caa398c8532f751532,"M. W. Bishop, Elmer Brumm",1918,world war i; military personnel; soldiers; 1918; black and white photograph,"A 1918 black and white photograph showing two men identified as M. W. Bishop and Elmer Brumm in military uniforms and caps, with the left figure holding a rifle against a wooden building with horizontal siding.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0291.jpg
75-0292,lh-75-0292.jpg,jpg,57497,56.1 KB,1433,1145,1.64,b2f43bce52ee7d7a26d914eb01691d9f,df4d348505e74246f03ec0364885c9675c5bdafa7536bf013d2d495ca2bf5c2b,Guy W. Cheney,1918,portrait photograph; man; formal attire; 1918; black and white,"A formal black and white portrait photograph of Guy W. Cheney from 1918, showing a man in a suit and tie against a plain background with a decorative circular frame.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0292.jpg
75-0293,lh-75-0293.jpg,jpg,141373,138.1 KB,1386,1128,1.56,0efe3e139240a0114ffd6f9799421491,6a8ea87c33bd5688eeedd22e5aed6c486fd7d6223d7784bfd846216d7084ca45,NULL,NULL,black and white photograph; two men; rifle; hat; outdoor setting; vintage,"A split-panel black and white photograph showing two men, one seated outdoors on the left and another standing against a wooden building on the right holding a rifle and wearing a wide-brimmed hat.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0293.jpg
75-0294,lh-75-0294.jpg,jpg,254285,248.3 KB,1398,1086,1.52,f353c282797e38f04d063ac74c3f7458,5773569cc9e2834e28b78ca0bfa82000826bfd4419ddf759cf660906e0ae7a7e,Benjamin Brown,1918,military uniform; world war i; soldier portrait; black and white photograph; 1918,"Two side-by-side portrait photographs from 1918 showing soldiers in World War I military uniforms and campaign hats, likely including Benjamin Brown as referenced in the archive record.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0294.jpg
75-0295,lh-75-0295.jpg,jpg,358597,350.2 KB,1385,1091,1.51,7d09c2d875e1960d399688f2f24e346b,d3557114a5ebcdefa4d29094934e348fe79821f0238baa4d59c8b7ed3826955a,"""Four Minute Men""",1918,portrait photograph; four minute men; world war i; 1918; black and white,"A formal black and white portrait photograph from 1918 showing a man in a suit and tie, framed in a circular mat with decorative stars and ornamental borders, likely depicting a Four Minute Men speaker from Corning, NY during the World War I era.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0295.jpg
75-0297,lh-75-0297.jpg,jpg,208271,203.4 KB,1271,1014,1.29,b02ca7922e9f94c45956deca0dc6b264,e8fbc9aec09b0308bf4e21202be10588adcb652954a47eb19c78847a5f291f05,NULL,NULL,group portrait; men in suits; formal gathering; early 20th century; black and white photograph,"A formal black and white group photograph of approximately thirty men in suits arranged in multiple rows against a brick building backdrop, likely from the early 1900s, with several taller men positioned prominently in the back rows.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0297.jpg
75-0298,lh-75-0298.jpg,jpg,217833,212.7 KB,1085,1386,1.5,a9bef668529a7fd2cc3e5f7e3dc42c91,4ea64e8e428011c7330eaa3e1f770d177ca34966f451dd4bea7edea69dc7cf40,J. J. Dineen,1918,portrait photograph; man; 1918; black and white; formal headshot,"A formal black and white portrait photograph from 1918 showing J. J. Dineen, a man with dark hair styled in an early 20th-century fashion, wearing a dark suit jacket and white dress shirt, photographed against a plain background.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0298.jpg
75-0299,lh-75-0299.jpg,jpg,366266,357.7 KB,1056,1374,1.45,9f92e2fc8e57a2bb5165fb1446fde228,d625f137b696697233e024699a42df0350678db707a6479aa85204c13d281521,NULL,NULL,portrait; man; cowboy hat; work shirt; black and white photograph; mid-twentieth century,"A black and white portrait photograph of a man wearing a wide-brimmed cowboy hat and work shirt, holding what appears to be a fish, posed against a windowed background.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0299.jpg
75-0300,lh-75-0300.jpg,jpg,237583,232.0 KB,1398,1086,1.52,4c6bd201ff70a55389e590251e36174c,db70d462329ec6b0310e5b059a6f5afb56ff5c606cf1f44030414bc7daa10e45,NULL,NULL,group portrait; men in suits; early 20th century; black and white photograph; formal gathering,"A formal black and white group photograph of approximately twenty men in dark suits posed in front of a brick building, likely from the early 1900s, with some men seated in front and others standing in rows behind them.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0300.jpg
75-0301,lh-75-0301.jpg,jpg,142927,139.6 KB,1086,1392,1.51,5367405766396c743ae233254accf6bf,e71ed4e0261fefb70db701ec6c69732266bd32241b06f59d993c50ead1d30ba2,Fred C. Cameron,1918,portrait photograph; man with glasses; formal attire; black and white; 1918,"A formal black and white portrait photograph from 1918 showing Fred C. Cameron, a man wearing glasses, a suit jacket, and bow tie, photographed in profile against a dark background.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0301.jpg
75-0302,lh-75-0302.jpg,jpg,193585,189.0 KB,978,1332,1.3,b0c93fa26786c8fb7b2f042180957d4b,af15eab8dbc1a9e059b54d2cde1dcb971550d01fc0e533ad38a3b2bc925139bc,NULL,NULL,portrait photograph; military uniform; cowboy hat; world war i era; black and white photograph,"A black and white portrait photograph of a man in World War I military uniform wearing a wide-brimmed cowboy hat, mounted in an oval frame with decorative border text.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0302.jpg
75-0303,lh-75-0303.jpg,jpg,218162,213.0 KB,1085,1386,1.5,241f79bc576ed041ebf78d9603d85327,68a2627e2c8d942b39e0006a9999d8ed5be552b004834f086f273ed1b251f6cf,NULL,NULL,man; hat; outdoor; vintage photograph; black and white,A black and white photograph showing a man wearing a hat and work clothes standing outdoors among foliage and what appears to be camping or work equipment.,https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0303.jpg
75-0304,lh-75-0304.jpg,jpg,176230,172.1 KB,1092,1386,1.51,bc0e145c096908d29fe6097a4a59a1cf,39001f02cb1b47c774858e21efd736440cf46280f11f0d1a6171a842823c6860,NULL,NULL,portrait; man; work clothes; hat; black and white photograph; early 20th century,"A black and white photograph of a man wearing a wide-brimmed hat, work shirt, and denim pants standing against a light-colored wall or building exterior, likely from the early 1900s.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0304.jpg
75-0305,lh-75-0305.jpg,jpg,196032,191.4 KB,1398,1062,1.48,c2f4c6b0802c7d85440b8a3bedef0d48,efb347e79e8a364eb816ebff4ac9c12532f2c892b49b0f6394b04b36bb44f0eb,Percy Clark,1918,portrait photograph; world war i; 1918; corning new york; black and white,"A black and white portrait photograph from 1918 titled ""Corning's Part in the World War"" featuring Percy Clark, a man in military uniform shown in an oval frame with decorative border elements.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0305.jpg
75-0306,lh-75-0306.jpg,jpg,252236,246.3 KB,1056,1380,1.46,94e955997ddb2f876962c4dcdcddd6aa,bbf4b053ffc2267e45eae1d400c7fb72c528af43f3a56254dac5d6aeb2d4ec48,NULL,NULL,portrait photographs; men; early 20th century; black and white; numbered layout,"A black and white photograph showing two male portrait headshots arranged vertically with the number ""2"" visible, featuring a man in formal attire in the upper circular frame and a man wearing a wide-brimmed hat in the lower frame, with partial text visible on the left side of the image.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0306.jpg
75-0307,lh-75-0307.jpg,jpg,207376,202.5 KB,1091,1391,1.52,75c0db0824ede0086158e294f4af36f9,f2b327ed759095b0df9c0b0a0f3b9f6c16e258bb3928c0f79bc09efe1691b685,Ambrose Farrell,1918,military uniform; world war i; portrait; soldier; black and white photograph,"A black and white photograph from 1918 showing Ambrose Farrell in World War I military uniform standing outdoors against a brick wall, with his hands on his hips in a confident pose.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0307.jpg
75-0308,lh-75-0308.jpg,jpg,360875,352.4 KB,1092,1362,1.49,70b5f90d08361d1eddbec80667d5aeeb,38d5cb25c8daf0ae1b696c42eec1e9acb089355f2a458056f4eb67bf34948068,NULL,NULL,portrait photograph; man; wide-brimmed hat; military uniform; black and white photograph,"A black and white portrait photograph of a man wearing a military uniform and a wide-brimmed campaign hat, shown in profile against a plain background.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0308.jpg
75-0309,lh-75-0309.jpg,jpg,247403,241.6 KB,1104,1386,1.53,833ef39da21ff534d9e803fd0b495410,3e462b6f5edb44dbb72af2d8fb199053455ff01b1f8cd15dc5d67fe198e990ad,NULL,NULL,portrait photograph; man; cowboy hat; western wear; black and white photograph,"A black and white portrait photograph of a man wearing a wide-brimmed cowboy hat and western shirt with decorative buttons, presented in an oval vignette format typical of early 20th-century photography.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0309.jpg
75-0310,lh-75-0310.jpg,jpg,346953,338.8 KB,1001,1374,1.38,e8f4b8a470d4905c79cde1a81cdd537e,73932df1a46e082afb89fa3ac6dd581c543d51ecfabaeb38b9971883594c9c10,NULL,NULL,portrait photograph; man; formal attire; black and white; early 20th century,"A formal black and white portrait photograph of a man in profile wearing a suit and white collar, presented in an oval frame with decorative borders, likely from an early 20th-century publication or archive document.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0310.jpg
75-0311,lh-75-0311.jpg,jpg,161155,157.4 KB,1044,1350,1.41,b204a407810d4d3265f71e14928eb47b,bf41e9ba20c0465757370aa78071303590347e7fdf37fa10f162c1fb5d1c083d,NULL,NULL,portrait photograph; man; formal attire; black and white; early 20th century,"A black and white portrait photograph of a man in formal dress with a white collar and dark suit, shown in profile against a plain background, typical of early 20th-century professional portraiture.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0311.jpg
75-0312,lh-75-0312.jpg,jpg,256739,250.7 KB,1085,1343,1.46,92889ccea0f5689a3d6ef3ed8704415d,64e3bfde0733102a7a47508af316fb6bf81988fbaa5a767f0cd7b0c4fb1cfa50,NULL,NULL,world war i; military uniform; 1918; portrait photograph; black and white,"A black and white portrait photograph from 1918 showing a man in World War I military uniform with the caption ""NING'S PART in the WORLD WAR 1918"" visible at the top of the image.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0312.jpg
75-0313,lh-75-0313.jpg,jpg,156600,152.9 KB,1116,1380,1.54,f219c0709091744933b9488963a2594b,08dd3dd6712618069ed7593d61226ded8626b60fd05e409731c608564bfc44c1,Gerald Fleming,1918,military uniform; sailor; world war i; portrait photograph; black and white,"A 1918 portrait photograph of Gerald Fleming in U.S. Navy sailor uniform, captioned ""Corning in the World War,"" documenting a Corning, NY resident's service during World War I.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0313.jpg
75-0314,lh-75-0314.jpg,jpg,138266,135.0 KB,1086,1302,1.41,376b8ef7701e846ee4c5ad16fbbb2fcb,6613a2399ecb28b93428849d3b084b78c4f516f970e549188ccd432e2bbf750b,Michael E. Cahill,1918,portrait photograph; man; glasses; cap; 1918; black and white,"A formal black and white portrait photograph from 1918 showing Michael E. Cahill wearing glasses, a flat cap, and a dark overcoat with collar, archived in the Corning, NY local history collection as ID 75-0314.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0314.jpg
75-0315,lh-75-0315.jpg,jpg,195448,190.9 KB,1092,1374,1.5,fc61190a181c6a75b8ed9b889bc221f1,ec2e1f90f0d0861785f30de3d7e5a3b50abc83eec65dff7d8b5aaffc2d27f3fd,NULL,NULL,military uniform; portrait photograph; world war i era; soldier; black and white photograph,"A black and white portrait photograph of a man in World War I-era military uniform wearing a campaign hat, with the number ""5"" visible at the bottom of the image.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0315.jpg
